inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name
QF5Y6BX2MK0W4,80,"The receipt item 'FIVE GUM SOUR STRBRY FLOOD' matches the inventory item '5 Gum Wrigley’s Five Rain Sugar Free 1' based on the similarity in brand name, product type (gum), and flavor (sour strawberry). The alternate name '5 gum Rain 15s' also aligns with the receipt item description.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,FIVE GUM SOUR STRBRY FLOOD,True,02200011045,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",
QC5AZXF8EM4PM,90,"The receipt item 'JACK LINKS BEEF JERKEY ORIGINAL10/1.25O' closely matches the inventory item 'Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz' in terms of brand, product type, and size.",Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz,J Links bf jerky orig 1.25oz,JACK LINKS BEEF JERKEY ORIGINAL10/1.25O,True,1708287746,"{'id': 'QC5AZXF8EM4PM', 'name': ""Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz""}",DC Grocery Cash & Carry
QF5Y6BX2MK0W4,80,"The receipt item is a Wrigley's gum product with peppermint flavor and 15 sticks per pack, which matches the inventory item '5 Gum Wrigley’s Five Rain Sugar Free 1' with 15 sticks per pack and a similar brand name.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA PEPPERMINT 15STK/10CT,True,2200015952,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry
EZ27TG00GWSTR,90,The receipt item and inventory item both mention 'Dentyne Ice Peppermint' and have similar quantities of 16 count. The alternate name also matches closely.,Dentyne Ice Peppermint Sugar Free Gum,Dentyne peppermint 16p,DENTYNE ICE PEPPERMINT 9/16CT,True,1254609728,"{'id': 'EZ27TG00GWSTR', 'name': 'Dentyne Ice Peppermint Sugar Free Gum'}",DC Grocery Cash & Carry
1HAB8XBMH0N7M,90,"The receipt item mentions Wrigley Doublemint, which matches the inventory item Wrigley's Double Mint 0.50 Pre. The quantities and packaging also align.",Wrigley's Double Mint 0.50 Pre,double mint 5s,WRIGLEY DOUBLEMINT .50 PPD 5 STK 20/40CT,True,2200029322,"{'id': '1HAB8XBMH0N7M', 'name': ""Wrigley's Double Mint 0.50 Pre""}",DC Grocery Cash & Carry
HR6MDSS7ST4M6,90,"The receipt item 'KIT KAT BAR KING SIZE 24CT' matches the inventory item 'Kit Kat King' in terms of brand, product type, and size. The alternate name is not needed for this match.",Kit Kat King,,KIT KAT BAR KING SIZE 24CT,True,3400022600,"{'id': 'HR6MDSS7ST4M6', 'name': 'Kit Kat King'}",DC Grocery Cash & Carry
QF5Y6BX2MK0W4,80,"The receipt item is a Wrigley gum product with 15 sticks, which matches the Wrigley's 5 Gum Rain Sugar Free with 15 sticks. The brand, product type, and quantity all align well.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA POLAR ICE 15 STICK 10CT,True,2200015953,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry
QF5Y6BX2MK0W4,80,"The receipt item mentions Wrigley, which matches the brand of the inventory item. The receipt item also mentions 'Extra Smooth Mint' which is similar to '5 Gum Rain' in the inventory item. The quantities also match with 15 sticks in the receipt item and 15 sticks in the inventory item.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA SMOOTH MINT 15STK/10CT,True,2200012152,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry
NTMPC281WW9BR,80,"The receipt item is Wrigley Extra Spearmint 15 sticks in a pack of 10, which closely matches the inventory item Wrigley ORBIT Spearmint Gum - 14 Pieces. The brand, product type, flavor, and quantity are all very similar.",Wrigley ORBIT Spearmint Gum - 14 Pieces,Orbit spearmint 14p,WRIGLEY EXTRA SPEARMINT 15STK/10CT,True,2200015954,"{'id': 'NTMPC281WW9BR', 'name': 'Wrigley ORBIT Spearmint Gum - 14 Pieces'}",DC Grocery Cash & Carry
XT6VQKQ320K5Y,90,"The receipt item 'TWIX CANDY BAR 36CT' matches the inventory item 'TWIX Cookie Bar-1.79 Oz' based on the brand name, product type, and quantity.",TWIX Cookie Bar-1.79 Oz,Twix 1.79oz,TWIX CANDY BAR 36CT,True,4000035391,"{'id': 'XT6VQKQ320K5Y', 'name': 'TWIX Cookie Bar-1.79 Oz'}",DC Grocery Cash & Carry
