inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name,error
60000000.0,95.0,"Matched brand 'Corona', pack size '12pk/12 Fl Oz Bottles'. No other Corona variant matched better.",,,CORONA 4/6 /12 OZ BTL,True,8066095609,"{'id': 60000000.0, 'name': None}",DC Grocery Cash & Carry,
XD1CXAKKN27VY,85.0,Matched brand 'Heineken' and pack type '12 Pack Cans'. No other Heineken variant matched better.,Heineken Lager Beer - 12 Pack Cans 144.00 Fl Oz,Heineken C12/12oz,HEINKEN 4/6/12 OZ BTL,True,7289000021,"{'id': 'XD1CXAKKN27VY', 'name': 'Heineken Lager Beer - 12 Pack Cans 144.00 Fl Oz'}",DC Grocery Cash & Carry,
SPXGXPXB3FSBA,95.0,Matched brand 'Gatorade' and variant 'Fruit Punch'. No other Gatorade variant matched better.,Gatorade Thirst Quencher Fruit Punch Natural Flavor 28 Fl Oz,Gato fruit punch 28oz,GATORADE 15/28 OZ,True,GA28,"{'id': 'SPXGXPXB3FSBA', 'name': 'Gatorade Thirst Quencher Fruit Punch Natural Flavor 28 Fl Oz'}",DC Grocery Cash & Carry,
,,,,,FIVE GUM SOUR STRBRY FLOOD,False,02200011045,,,No candidates found for receipt item: FIVE GUM SOUR STRBRY FLOOD
60X2V3D85NNY2,95.0,"Matched brand 'Foco', product name 'Coconut Juice', and size '17.6 oz'. No other Foco variant matched better.",Foco Juice Coconut,Foco coconut juice 17.6oz,FOCO COCONUT JC 24/17.6 OZ,True,8.85E+12,"{'id': '60X2V3D85NNY2', 'name': 'Foco Juice Coconut'}",DC GROCERY CASH & CARRY,
SPXGXPXB3FSBA,95.0,"Matched brand 'Gatorade', variant 'Fruit Punch Natural Flavor', and size '20 Fl Oz'. No other Gatorade variant matched better.",Gatorade Thirst Quencher Fruit Punch Natural Flavor 28 Fl Oz,Gato fruit punch 28oz,GATORADE FT PNCH 24/ 20OZ,True,ga20,"{'id': 'SPXGXPXB3FSBA', 'name': 'Gatorade Thirst Quencher Fruit Punch Natural Flavor 28 Fl Oz'}",DC Grocery Cash & Carry,
K6QX3TX1XFM0M,95.0,Matched brand 'Red Bull' and size '8.4 Fl Oz Can'. No other Red Bull variant matched better.,Red Bull Energy Drink - 8.4 Fl Oz Can,Red bull 8.4oz,RED BULL ORIG 24/8.4OZ,True,61126999124,"{'id': 'K6QX3TX1XFM0M', 'name': 'Red Bull Energy Drink - 8.4 Fl Oz Can'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found in the inventory for 'CORE POWER CHOCOLATE MILK SHAKE 12/14 OZ'.,,,CORE POWER CHOCOLATE MILK SHAKE 12/14 OZ,True,811620022002,,DC Grocery Cash & Carry,
60X2V3D85NNY2,95.0,"Matched brand 'Foco', product name 'Coconut Juice', and size '17.6 oz'. No other Foco variant matched better.",Foco Juice Coconut,Foco coconut juice 17.6oz,FOCO COCONUT JC 24/17.6 OZ,True,8851613101583,"{'id': '60X2V3D85NNY2', 'name': 'Foco Juice Coconut'}",DC Grocery Cash & Carry,
,,,,,PRIME H GLONBERRY 12/16 OZ,False,81011612183,,DC Grocery Cash & Carry,No candidates found for receipt item: PRIME H GLONBERRY 12/16 OZ
JENNFB29MM558,85.0,Matched brand 'Turkey Hill' and variant 'Iced Tea'. No other Turkey Hill variant matched better.,Turkey Hill Iced Tea 18.5 Fl Oz,TURKEY HILL iced tea 18.5oz,TURKEY HILL FRT PUNCH 8 /64FZ,True,2073509416,"{'id': 'JENNFB29MM558', 'name': 'Turkey Hill Iced Tea 18.5 Fl Oz'}",DC Grocery Cash & Carry,
5648,95.0,"Matched brand 'Monster', variant 'Energy Drink Green', and size '16 oz'. No other Monster variant matched better.",,,MONSTER 24/16 OZ ENERGY ULTRA,True,7084702240,"{'id': 5648, 'name': None}",DC Grocery Cash & Carry,
WJKKB2E849V3W,85.0,Matched brand 'La Croix' and variant 'Mango'. No other La Croix variant matched better.,La Croix Tangerine,,LACROIX MANGO 2/12PK,True,1299311203,"{'id': 'WJKKB2E849V3W', 'name': 'La Croix Tangerine'}",DC Grocery Cash & Carry,
,,,,,MY ALOE ORIGINAL 20/500 ML,False,18809125063025,,DC Grocery Cash & Carry,No candidates found for receipt item: MY ALOE ORIGINAL 20/500 ML
2,85.0,Matched brand 'San Pellegrino' and product 'Limonata'. No other variant matched better.,,,SAN PELLEGRINO 15/750ML,True,4150863446,"{'id': 2, 'name': None}",DC Grocery Cash & Carry,
,,,,,PURE PRE APPLE 12/12OZ,False,O4850001779,,DC Grocery Cash & Carry,No candidates found for receipt item: PURE PRE APPLE 12/12OZ
3VQGER7CYD64E,85.0,Matched brand 'Tropicana' and variant 'Pure Premium 100% Orange Juice No Pulp 12 Fl Oz'.,Tropicana Pure Premium 100% Orange Juice No Pulp 12 Fl Oz,Trop OJ no pulp 12oz,PURE PRE CRAN 12/12OZ,True,O4850001781,"{'id': '3VQGER7CYD64E', 'name': 'Tropicana Pure Premium 100% Orange Juice No Pulp 12 Fl Oz'}",DC Grocery Cash & Carry,
RVHZ4Z7C6GS8P,95.0,"Matched brand 'Tropicana', variant 'Pure Premium', and size '12 Fl Oz'. No other Tropicana variant matched better.",Tropicana Pure Premium 100% Orange Juice Some Pulp 12 Fl Oz Bottle,Tropicana some pulp 12oz,PURE PRE ORIGINAL 12/12OZ,True,O4850001775,"{'id': 'RVHZ4Z7C6GS8P', 'name': 'Tropicana Pure Premium 100% Orange Juice Some Pulp 12 Fl Oz Bottle'}",DC Grocery Cash & Carry,
5648,85.0,"Matched brand 'Monster Energy', variant 'Green', and size '16 oz'. No other Monster Energy variant matched better.",,,MONSTER ENERGY ORIGINAL 24/15.5Z,True,5060166692483,"{'id': 5648, 'name': None}",DC Grocery Cash & Carry,
V1H61T1NHNWMJ,85.0,"Matched brand 'Coke', variant 'Mexican', and size '24/12oz bottle'. No other Coke variant matched better.",Coke Mexican Bottle 500ml (16 Oz),cocacola btle 500ml,COKE MEX 24/12OZ BOTTLE,True,4900004422,"{'id': 'V1H61T1NHNWMJ', 'name': 'Coke Mexican Bottle 500ml (16 Oz)'}",DC Grocery Cash & Carry,
5648,85.0,"Matched brand 'Monster Energy', variant 'Green', and size '16 oz'. No other Monster Energy variant matched better.",,,MONSTER ENERGY ORIGINAL 24/15.5Z,True,7084781123,"{'id': 5648, 'name': None}",DC Grocery Cash & Carry,
76T0EF1PDQ396,95.0,"Matched brand 'Starbucks', variant 'Double Shot Energy Coffee Beverage Mocha Flavored', and size '15 Fl Oz Can'.",Starbucks Double Shot Energy Coffee Beverage Mocha Flavored 15 Fl Oz Can,SB energy mocha 15oz,STARBUCKS DOUBLE SHOT 12/6.5OZ,True,1200020293,"{'id': '76T0EF1PDQ396', 'name': 'Starbucks Double Shot Energy Coffee Beverage Mocha Flavored 15 Fl Oz Can'}",DC Grocery Cash & Carry,
YJH6G6DFSTBW4,95.0,Matched brand 'SB Frappuccino coffee' and size '13.7oz'. No other item matched better.,SB Frappuccino coffee 13.7,SB Frappuccino coffee 13.7,FRAP COF 12/13.7OZ,True,1200000180,"{'id': 'YJH6G6DFSTBW4', 'name': 'SB Frappuccino coffee 13.7'}",DC Grocery Cash & Carry,
Q02VBJZA5FKP2,95.0,"Matched brand 'Fanta', variant 'Orange', and size '2 Liters'. No other Fanta variant matched better.",Fanta Orange Soda Bottle | 2 Liters,Fanta orange 2L,FANTA ORANGE 8/ 2LTR,True,49000050257,"{'id': 'Q02VBJZA5FKP2', 'name': 'Fanta Orange Soda Bottle | 2 Liters'}",DC Grocery Cash & Carry,
JJ4ZXFXHSVTX2,95.0,Matched brand 'Perrier' and variant 'Sparkling Natural Mineral Water Bottle - Orange'. No other Perrier variant matched better.,Perrier Sparkling Natural Mineral Water Bottle - Orange,perri L'orange 16.9oz,PERRIER 24/500ML ORIG,True,7478000402,"{'id': 'JJ4ZXFXHSVTX2', 'name': 'Perrier Sparkling Natural Mineral Water Bottle - Orange'}",DC Grocery Cash & Carry,
A3P1XERCJV7X6,95.0,Matched brand 'San Pellegrino' and size '24/500ML'. No other San Pellegrino variant matched better.,Sanpellegrino S.Pellegrino Sparkling Natural Mineral Water | 25.3 Fl Oz. Glass Bottle,Pellegrino water 25.3oz,SAN PELLEGRINO 24/500ML,True,10217015,"{'id': 'A3P1XERCJV7X6', 'name': 'Sanpellegrino S.Pellegrino Sparkling Natural Mineral Water | 25.3 Fl Oz. Glass Bottle'}",DC Grocery Cash & Carry,
JRK474AE9N6WY,85.0,"Matched brand 'Prime', variant 'Berry Freeze', and size '16.9oz'. No other Prime variant matched better.",Prime Hydration Berry Freeze 16.9oz,,PRIME H HYDRATION 12/16 OZ,True,81011612506,"{'id': 'JRK474AE9N6WY', 'name': 'Prime Hydration Berry Freeze 16.9oz'}",DC Grocery Cash & Carry,
,,,,,JOE TEA CLASSIC LEMONADE 12/18 OZ,False,74323400062,,DC Grocery Cash & Carry,No candidates found for receipt item: JOE TEA CLASSIC LEMONADE 12/18 OZ
,,,,,PRIME H BLUE POP 12/16 OZ,False,85003560458,,DC Grocery Cash & Carry,No candidates found for receipt item: PRIME H BLUE POP 12/16 OZ
,,,,,PRIME H GLOW B 12/16 OZ,False,81011612167,,DC Grocery Cash & Carry,No candidates found for receipt item: PRIME H GLOW B 12/16 OZ
